otc_id,otc_name,jan_code,otc_unit,otc_celler,otc_maker,otc_elements,備考
3701,ホノピレチン「せき」ｄｅｕｘ,4987474157118,72錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,クロルフェニラミン、ノスカピン,
3702,ホノミキシュ錠,4987474425194,90錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3703,ホノミキシュ錠,4987474425279,360錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3704,ホノミキシュ粒,4987474325142,60包,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3705,ホノミキシュ粒,4987474325463,500g,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3706,ホノミキネツ錠,4987474430112,90錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3707,ホノミキネツ錠,4987474430211,360錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3708,ホノミサンイン錠,4987474484238,360錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3709,ホノミサンイン錠,4987474779310,540錠,昭和化学工業株式会社,剤盛堂薬品株式会社,マオウ,
3710,ホノミサンイン錠,4987474779327,540錠,PharmaX株式会社,剤盛堂薬品株式会社,マオウ,R4.10追加
3711,ホノミサンイン錠,4595642835012,252錠,株式会社MORI PHARMACY,剤盛堂薬品株式会社,マオウ,R5.1追加
3712,ホノミゼンガイ錠,4987474456112,90錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3713,ホノミゼンガイ錠,4987474456204,360錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3714,ホノミチンガイン錠,4987474466173,90錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3715,ホノミチンガイン錠,4987474466258,360錠,剤盛堂薬品株式会社,剤盛堂薬品株式会社,マオウ,
3716,ホノミチンガイン錠,4595642835098,252錠,株式会社MORI PHARMACY,剤盛堂薬品株式会社,マオウ,R6.8追加
3717,ポパドンＡ,4987239155113,24錠,,米田薬品株式会社,アセトアミノフェン,
3718,ポリベビー,4987316026572,50g,佐藤製薬株式会社,佐藤製薬株式会社,ジフェンヒドラミン,
3719,ポリベビー,4987316026589,30g,佐藤製薬株式会社,佐藤製薬株式会社,ジフェンヒドラミン,
3720,ホルキスＳ温感,4987373072390,8枚×3袋(1枚ｻｲｽﾞ:14×10cm),テイコクファルマケア株式会社,帝國製薬株式会社,サリチル酸メチル,
3721,ホルキスＳ温感,4987373072406,8枚(1枚ｻｲｽﾞ:14×10cm),テイコクファルマケア株式会社,帝國製薬株式会社,サリチル酸メチル,
3722,ホルキスＳ冷感,4987373071782,8枚×6袋(1枚ｻｲｽﾞ:14×10cm),テイコクファルマケア株式会社,帝國製薬株式会社,サリチル酸メチル,
3723,ホルキスＳ冷感,4987373071843,8枚(1枚ｻｲｽﾞ:14×10cm),テイコクファルマケア株式会社,帝國製薬株式会社,サリチル酸メチル,
3724,ホルキスクールＳ,4987373081200,8枚（1枚ｻｲｽﾞ：14×10cm）,テイコクファルマケア株式会社,帝國製薬株式会社,サリチル酸メチル,R6.1追加
3725,ホルキスクールＳ,4987373081194,8枚×6袋（1枚ｻｲｽﾞ：14×10cm）,テイコクファルマケア株式会社,帝國製薬株式会社,サリチル酸メチル,R6.1追加
3726,ホルキスパッチ,4987373077548,20枚×10袋(1枚ｻｲｽﾞ:直径3cmの円形),テイコクファルマケア株式会社,帝國製薬株式会社,ジフェンヒドラミン,
3727,ホルキスパッチ,4987379903643,20枚×2袋(1枚ｻｲｽﾞ:直径3cmの円形),テイコクファルマケア株式会社,帝國製薬株式会社,ジフェンヒドラミン,
3728,ホルダンＳトローチ,,24錠,寧薬化学工業株式会社,寧薬化学工業株式会社,メチルエフェドリン,JANコードなし
3729,ホルダン糖衣錠Ｋ１,,12錠,大師製薬株式会社,寧薬化学工業株式会社,アセトアミノフェン,JANコードなし
3730,ホルダンハイカプセル,4966486700031,12ｶﾌﾟｾﾙ,広島薬品株式会社,寧薬化学工業株式会社,アセトアミノフェン,
3731,ホルダンハイカプセル,,12ｶﾌﾟｾﾙ,寧薬化学工業株式会社,寧薬化学工業株式会社,アセトアミノフェン,JANコードなし
3732,ボルテス,4987487104307,8枚,,株式会社タカミツ,サリチル酸グリコール,R6.8追加
3733,ボルテス,4987487104314,32枚（8枚×4袋）,,株式会社タカミツ,サリチル酸グリコール,R6.8追加
3734,本草かぜぐすりＷ,4987334221355,12包,本草製薬株式会社,大生堂薬品工業株式会社,アセトアミノフェン、エテンザミド、クロルフェニラミン、ノスカピン、マオウ,R6.10追加
3735,本草かぜぐすりＷ,4987334221362,24包,本草製薬株式会社,大生堂薬品工業株式会社,アセトアミノフェン、エテンザミド、クロルフェニラミン、ノスカピン、マオウ,R6.10追加
3736,本草かぜ内服液小児用ーＳＸ,4987334201746,30mL,本草製薬株式会社,大生堂薬品工業株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
3737,本草かぜ内服液小児用ーＳＸ,4987334201753,30mL,株式会社ダイコク,大生堂薬品工業株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
3738,本草かぜ内服液小児用ーＳＸ,4987334201760,30mL,ゲンキー株式会社,大生堂薬品工業株式会社,アセトアミノフェン、クロルフェニラミン、デキストロメトルファン、メチルエフェドリン,
3739,本草葛根湯エキス顆粒－Ｈ,4987334221003,24包,本草製薬株式会社,本草製薬株式会社,マオウ,
3740,本草葛根湯エキス顆粒－Ｈ,4987334223014,6包,ゲンキー株式会社,本草製薬株式会社,マオウ,
3741,本草葛根湯エキス顆粒－Ｈ,4987334223205,6包,株式会社アクシスワン,本草製薬株式会社,マオウ,
3742,本草葛根湯エキス顆粒－Ｈ,4987334223236,40包,有限会社VISIONARYCOMPANY,本草製薬株式会社,マオウ,
3743,本草葛根湯エキス顆粒－Ｈ,4987334231866,10包,株式会社ニッド,本草製薬株式会社,マオウ,
3744,本草葛根湯エキス顆粒－Ｈ,4987334241810,24包,株式会社ニッド,本草製薬株式会社,マオウ,
3745,本草葛根湯エキス顆粒－Ｈ,4987334251512,20包,ゲンキー株式会社,本草製薬株式会社,マオウ,
3746,本草葛根湯エキス顆粒－Ｈ,4571512232037,24包,エタニクス製薬株式会社,本草製薬株式会社,マオウ,R4.6追加
3747,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334208431,2.5g×14包,株式会社フォーリーフ製薬,本草製薬株式会社,マオウ,R6.6追加
3748,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334208448,2.5g×60包,株式会社フォーリーフ製薬,本草製薬株式会社,マオウ,R6.6追加
3749,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334208233,2.5g×14包,日本生薬漢方株式会社,本草製薬株式会社,マオウ,R6.6追加
3750,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334208240,2.5g×60包,日本生薬漢方株式会社,本草製薬株式会社,マオウ,R6.6追加
3751,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334202736,14包,新大和漢方株式会社,本草製薬株式会社,マオウ,
3752,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334202743,60包,新大和漢方株式会社,本草製薬株式会社,マオウ,
3753,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334221607,10包,本草製薬株式会社,本草製薬株式会社,マオウ,
3754,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334221614,14包,株式会社エーエフシー,本草製薬株式会社,マオウ,
3755,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334221706,10包,ゲンキー株式会社,本草製薬株式会社,マオウ,
3756,本草葛根湯加川?辛夷エキス顆粒－Ｈ,4987334221720,16包,オールジャパンドラッグ株式会社,本草製薬株式会社,マオウ,
3757,本草葛根湯シロップ,4987334201401,30mL×3本,本草製薬株式会社,大生堂薬品工業株式会社,マオウ,
3758,本草葛根湯シロップ,4987334201449,30mL×3本,ゲンキー株式会社,大生堂薬品工業株式会社,マオウ,
3759,本草小青龍湯エキス顆粒－Ｈ,4987334221461,8包,本草製薬株式会社,本草製薬株式会社,マオウ,
3760,本草小青龍湯エキス顆粒－Ｈ,4987334223038,6包,ゲンキー株式会社,本草製薬株式会社,マオウ,
3761,本草小青龍湯エキス顆粒－Ｈ,4987334223281,30包,株式会社アルトルイズム,本草製薬株式会社,マオウ,
3762,本草小青龍湯エキス顆粒－Ｈ,4987334231880,10包,株式会社ニッド,本草製薬株式会社,マオウ,
3763,本草防風通聖散エキス錠－Ｈ,4987334201555,120錠,本草製薬株式会社,本草製薬株式会社,マオウ,R5.9追加
3764,本草防風通聖散エキス錠－Ｈ,4987334201562,360錠,本草製薬株式会社,本草製薬株式会社,マオウ,R5.9追加
3765,本草防風通聖散エキス錠－Ｈ,4987334202439,360錠,ＨＯＵＫＯＵ株式会社,本草製薬株式会社,マオウ,R5.9追加
3766,本草防風通聖散エキス錠－Ｈ,4987334207434,84錠,株式会社フォーリーフ製薬,本草製薬株式会社,マオウ,R6.6追加
3767,本草防風通聖散エキス錠－Ｈ,4987334207441,360錠,株式会社フォーリーフ製薬,本草製薬株式会社,マオウ,R6.6追加
3768,本草防風通聖散エキス錠－Ｈ,4987334207236,84錠,日本生薬漢方株式会社,本草製薬株式会社,マオウ,R6.6追加
3769,本草防風通聖散エキス錠－Ｈ,4987334207243,360錠,日本生薬漢方株式会社,本草製薬株式会社,マオウ,R6.6追加
3770,本草防風通聖散エキス顆粒－Ｈ,4987334220624,28包,本草製薬株式会社,本草製薬株式会社,マオウ,
3771,本草防風通聖散エキス顆粒－Ｈ,4987334221843,28包,株式会社シーディ,本草製薬株式会社,マオウ,R5.8発売元企業名変更
3772,本草防風通聖散エキス顆粒－Ｈ,4987334221911,30包,株式会社ハーバルアイ,本草製薬株式会社,マオウ,
3773,本草防風通聖散エキス顆粒－Ｈ,4987334223243,60包,有限会社VISIONARYCOMPANY,本草製薬株式会社,マオウ,
3774,本草防風通聖散エキス顆粒－Ｈ,4954007011124,60包,明治薬品株式会社,本草製薬株式会社,マオウ,R4.6追加
3775,本草防風通聖散エキス顆粒－Ｈ,4987334223410,60包,株式会社ミナカラ,本草製薬株式会社,マオウ,R4.12追加 R5.9発売元企業名変更
3776,本草防風通聖散エキス顆粒ーｈ,4987334220655,20包,本草製薬株式会社,本草製薬株式会社,マオウ,R5.10追加
3777,本草防風通聖散エキス顆粒－Ｈ,4595987773017,60包,本草製薬株式会社,本草製薬株式会社,マオウ,R６.2追加
3778,本草防風通聖散エキス錠－Ｈ,4545593011041,360錠,株式会社エーエフシー,本草製薬株式会社,マオウ,
3779,本草防風通聖散エキス錠－Ｈ,4560122001102,360錠,株式会社ハーブ健康本舗,本草製薬株式会社,マオウ,
3780,本草防風通聖散エキス錠－Ｈ,4560122001263,60錠,株式会社ハーブ健康本舗,本草製薬株式会社,マオウ,
3781,本草防風通聖散エキス錠－Ｈ,4987334202415,180錠,有限会社山口　くすりの勉強堂,本草製薬株式会社,マオウ,R4.4追加
3782,本草防風通聖散エキス錠－Ｈ,4560122001270,180錠,株式会社ハーブ健康本舗,本草製薬株式会社,マオウ,
3783,本草防風通聖散エキス錠－Ｈ,4573454880017,180錠,日本メディカル薬品工業株式会社,本草製薬株式会社,マオウ,
3784,本草防風通聖散エキス錠－Ｈ,4573454880024,1080錠,日本メディカル薬品工業株式会社,本草製薬株式会社,マオウ,
3785,本草防風通聖散エキス錠－Ｈ,4589818161739,180錠,株式会社ソシア製薬グループ,本草製薬株式会社,マオウ,
3786,本草防風通聖散エキス錠－Ｈ,4589840180937,360錠,株式会社クルード,本草製薬株式会社,マオウ,
3787,本草防風通聖散エキス錠－Ｈ,4589840181521,360錠,株式会社クルード,本草製薬株式会社,マオウ,
3788,本草防風通聖散エキス錠－Ｈ,4904659000298,360錠,ティーライフ株式会社,本草製薬株式会社,マオウ,
3789,本草防風通聖散エキス錠－Ｈ,4987334201616,180錠,本草製薬株式会社,本草製薬株式会社,マオウ,
